Date,BTC,ETH,USDT,DOT,XRP,ADA,LINK,LTC,BCH,BNB
2020-01-16,8723.78576573,164.391010988,0.999230568388,0.0,0.228573654558,0.0413911220096,2.48447858493,57.6182557286,325.978485341,17.0769455255,
2020-01-17,8929.0376776,170.77995796,1.0028792992,0.0,0.238775982893,0.0449783069646,2.72410907292,61.4871259137,366.976986457,18.135199083,
2020-01-18,8942.80890321,175.36567147,1.00274128742,0.0,0.243285946989,0.0448513181272,2.77410506071,59.4086438032,339.116269986,17.8239192746,
2020-01-19,8706.24512993,166.969841975,0.998534865602,0.0,0.235585278977,0.0419788834456,2.6189508103,57.8006936368,338.305112039,17.3692535687,
2020-01-20,8657.64293942,167.120509335,1.00068753693,0.0,0.233296399785,0.0438725374377,2.6972986414,57.2032610904,343.807173494,17.3252760725,
2020-01-21,8745.89478833,169.69716391,1.0014183637,0.0,0.23716568813,0.0459894678196,2.67355032581,57.6478813075,343.421779252,18.1276664008,
2020-01-22,8680.87604222,168.294161709,1.00059477329,0.0,0.236055610411,0.0456536190457,2.6455817375,58.3547245437,347.231328629,17.7983602785,
2020-01-23,8406.5160678,162.928558428,0.998408664291,0.0,0.226104014655,0.0433335884306,2.46210876667,54.63026014,324.868000549,17.0214049386,
2020-01-24,8445.43428152,163.051182861,1.00297005645,0.0,0.223041311836,0.0450037482802,2.5043896083,54.5317889377,319.520897617,17.0474102534,
2020-01-25,8367.84777344,161.283936353,1.0021126404,0.0,0.220427119428,0.0432482167955,2.45652584168,53.6977884457,311.358343998,16.9761056161,
2020-01-26,8596.82983316,168.077100489,1.00050423584,0.0,0.230686083389,0.0445806678018,2.57158166341,56.2127143837,346.997864311,17.4386329024,
2020-01-27,8909.81917753,170.930890433,1.00190014864,0.0,0.231221984098,0.0479119840988,2.60965199321,58.76326686,362.649325618,17.6913408815,
2020-01-28,9358.59031703,176.370320541,1.0007599538,0.0,0.238488075314,0.0528565356974,2.65533864843,60.6718157822,378.859134237,18.1151355317,
2020-01-29,9316.62950445,175.050337929,1.00229621918,0.0,0.235729760695,0.0535137336039,2.78532422463,60.0779327535,381.523527756,17.9127756675,
2020-01-30,9508.9935947,184.690476436,1.00145224123,0.0,0.243641718927,0.056069631754,2.91298812273,68.1590625242,392.97214353,18.5904078977,
2020-01-31,9350.52936518,180.160175239,1.00064784186,0.0,0.239232743915,0.0537931747951,2.82379137195,67.8794926165,375.389566292,18.2109804353,
2020-02-01,9392.87536841,183.673947121,1.00121586025,0.0,0.241455293678,0.0560916008834,2.83895320002,70.8200175721,381.013367308,18.2183205369,
2020-02-02,9344.36529292,188.617538168,1.00054407462,0.0,0.250734415518,0.0557678266229,2.83258142977,70.2315417322,378.273002448,18.4481845009,
2020-02-03,9293.52108908,189.865063235,0.998912846871,0.0,0.254627163121,0.0569792197786,2.77465906965,69.7802193165,383.878691675,18.4627545054,
2020-02-04,9180.9629665,189.250602393,1.00174518311,0.0,0.266808260458,0.0559962274916,2.74112058544,68.1957800274,380.599967254,18.1773668659,
2020-02-05,9613.42428895,204.230244698,1.00283831936,0.0,0.277467928039,0.059230877594,2.84562884337,72.4931038042,442.00815558,19.2150487707,
2020-02-06,9729.80223149,212.339079745,0.997216108226,0.0,0.282214052141,0.0597566863721,2.8846818954,73.3886861743,442.785914915,20.5952628333,
2020-02-07,9795.94377253,222.72606629,0.997751083188,0.0,0.279284194464,0.0597903371488,3.30853179547,74.3561157544,439.753405116,22.0622572024,
2020-02-08,9865.11946905,223.146521744,0.999534332165,0.0,0.277242982001,0.0599444848818,3.41445737154,76.4675635764,443.506301988,21.7824190356,
2020-02-09,10116.673759,228.578569991,1.00147272398,0.0,0.282457438476,0.0618091466852,3.4773128748,77.0925799259,449.813583829,24.3085617378,
2020-02-10,9856.61149362,223.52269963,1.00064011348,0.0,0.274080486697,0.0603944169253,3.41148418359,74.3350945679,452.887520274,25.2183164622,
2020-02-11,10208.2362609,235.851199501,0.998422645541,0.0,0.280140704511,0.0632278191143,3.97555867081,76.5973971125,461.258174601,25.6374035759,
2020-02-12,10326.0545246,265.406126106,1.00255904241,0.0,0.304392552333,0.0683728927389,4.02511910767,81.2974511347,475.480522506,26.4667632029,
2020-02-13,10214.3794638,268.099256044,0.99857871809,0.0,0.326706185541,0.0685813301612,3.87443459703,80.4034299089,474.318000434,25.4400992342,
2020-02-14,10312.1160909,284.217509609,1.00011399173,0.0,0.334822105959,0.0705795879952,4.41437329108,82.9903490718,491.160647518,26.2969584373,
2020-02-15,9889.42462838,264.728585265,0.999127901237,0.0,0.306236313091,0.0638631084859,4.30466068093,76.5132459035,437.664933294,24.1496504125,
2020-02-16,9934.43339025,259.894703492,0.999272268582,0.0,0.295033819334,0.0626536392676,4.50417140563,75.1525911173,415.940630099,23.466388471,
2020-02-17,9690.14261814,266.363446303,0.998474333705,0.0,0.286571847253,0.0600423959038,4.29700865907,73.2513044664,409.344567866,23.5513791158,
2020-02-18,10141.9963705,281.944579134,1.00075853294,0.0,0.297912671493,0.0625965471024,4.54379654852,77.0351814901,418.874179399,24.0581784521,
2020-02-19,9633.38688518,259.763962739,1.00132367479,0.0,0.27760220998,0.0576453253371,4.40132590042,71.1359400595,382.219433113,22.3335108787,
2020-02-20,9608.47590343,257.949455024,1.00259386948,0.0,0.272395697776,0.0582598610675,4.27136867695,69.6248463221,372.481603484,22.2291470481,
2020-02-21,9686.44119763,265.600612524,1.0031376069,0.0,0.274937771533,0.0586398970378,4.29205825352,73.4509188472,379.397182365,22.184877272,
2020-02-22,9663.18182933,262.331720974,1.00182888165,0.0,0.275901080334,0.0583361238932,4.10293721172,75.1330768964,373.833120572,21.9684823365,
2020-02-23,9924.51522822,273.754156046,0.998016585098,0.0,0.282710833866,0.0615100647828,4.24348082713,79.536655276,401.635528585,22.8288703828,
2020-02-24,9650.17480677,265.216417336,0.998799987268,0.0,0.270626801043,0.0589599477776,3.91367261595,75.5356199908,377.578590376,22.0441261942,
2020-02-25,9341.70516876,247.817592279,1.00145429375,0.0,0.253411731109,0.0563638637538,3.51310407831,71.1802452291,353.977444047,20.3424701155,
2020-02-26,8820.52220005,225.680265514,1.00274192428,0.0,0.230851247127,0.0494532060126,3.60072471481,61.0143086072,316.644128949,18.7991323549,
2020-02-27,8784.49384867,226.753395276,0.998413463529,0.0,0.237116311772,0.0496852357708,3.94859522521,61.5078857302,323.285680174,19.1225692686,
2020-02-28,8672.45534996,226.760501479,0.997088873199,0.0,0.236296271294,0.0486163463805,4.16191001349,59.763957385,313.627533912,18.8548384954,
2020-02-29,8599.50861972,219.84851255,1.00636832394,0.0,0.231193336997,0.0475411731386,4.10854090214,58.5432635583,308.326218062,19.5840913769,
2020-03-01,8562.45405008,218.970599927,1.00049830425,0.0,0.228846330202,0.0459324390019,3.87953259153,57.9566877233,313.303467712,18.963232364,
2020-03-02,8869.67031078,230.569781825,0.994999993452,0.0,0.238747312389,0.0489531628777,4.21500712305,60.9955500001,336.793260301,19.8140638486,
2020-03-03,8787.78645576,224.479622332,1.00249701358,0.0,0.234380520403,0.0487609358732,4.58363193996,61.1444756095,329.238257806,19.6371899724,
2020-03-04,8755.24589461,224.517976367,1.00062168043,0.0,0.234530214977,0.0490040065882,4.64487141659,60.3824189655,319.250085684,19.9591877894,
2020-03-05,9078.76279174,229.26818886,1.00252226909,0.0,0.239581816378,0.051057145592,4.72125439228,62.0454597898,337.244821515,20.8020314557,
2020-03-06,9122.54557333,243.525299741,0.998430318693,0.0,0.244088347037,0.051448394634,4.67849757933,63.0256006538,348.893484449,21.2883893861,
2020-03-07,8909.9536515,237.853095033,1.00018210341,0.0,0.237070705847,0.0489445066712,4.34459305452,60.5463092552,330.806132053,20.1795683823,
2020-03-08,8108.11629101,200.689052256,1.00977491849,0.0,0.206904330454,0.0432912430934,4.08967065074,51.728600782,276.199812498,16.9740653392,
2020-03-09,7923.6447033,201.986327111,0.999047755418,0.0,0.209180928131,0.0414819206125,4.06391531345,50.1681472795,273.207119363,16.570743827,
2020-03-10,7909.72939346,200.767247427,1.00172059937,0.0,0.212235297314,0.0414952067859,4.08493172455,50.2563889487,271.71525016,16.8756547436,
2020-03-11,7911.43012933,194.868528471,0.9988063162,0.0,0.208095713829,0.0396491745627,3.81751671012,48.4637853415,266.855464858,16.5248332852,
2020-03-12,4970.78790105,112.347123759,1.05358463137,0.0,0.139635129856,0.0239607677003,2.064778982,30.9308829174,152.224986464,9.60016591104,
2020-03-13,5563.70689169,133.201807239,0.999629098662,0.0,0.159352189588,0.0284373145552,2.42113454213,37.437954743,176.49472612,10.8330570467,
2020-03-14,5200.36626392,123.306024593,1.00162063522,0.0,0.147292221962,0.0260090734615,2.1435176266,34.3965864683,167.584719427,10.1404494851,
2020-03-15,5392.31488002,125.214304313,1.00198666057,0.0,0.153901848678,0.0271195841696,2.10921103035,36.4370916286,178.311272276,10.4360176517,
2020-03-16,5014.47997748,110.605876012,0.997004024018,0.0,0.141063142568,0.0241205654824,1.77987701801,32.8762152044,170.736648914,9.38605039671,
2020-03-17,5225.62919259,113.942750228,0.97614542519,0.0,0.144524063618,0.0252430993391,1.84280499876,33.5638700054,180.326387851,10.0771747338,
2020-03-18,5238.43857664,114.842273039,0.974248381124,0.0,0.143100484825,0.0253356221588,1.88770024148,33.6841772303,179.092327379,10.1191368891,
2020-03-19,6191.19295222,136.593857971,1.00319309314,0.0,0.165036656731,0.0304514968538,2.2466662928,39.0737659317,221.26855007,12.2796400901,
2020-03-20,6198.77820508,132.737170068,0.997556179272,0.0,0.156868480899,0.0293675654737,2.24790017028,38.1319558782,214.42493502,11.8758665278,
2020-03-21,6185.06651501,132.818707849,1.00094953917,0.0,0.158179252137,0.0294136908743,2.27161538169,38.3423278787,219.367515106,12.0579912293,
2020-03-22,5830.25479765,123.321147745,0.999031593882,0.0,0.1502137495,0.0270889538803,1.98886538269,35.6280538529,203.672282509,11.1582284835,
2020-03-23,6416.31475839,134.911612009,0.996811816752,0.0,0.157418798138,0.0290824827857,2.23779270396,38.7657671691,219.330477298,12.11771507,
2020-03-24,6734.80378045,138.761445013,1.00047310346,0.0,0.162254970345,0.0301625380575,2.30789666422,40.4906458153,227.246092268,12.4012196814,
2020-03-25,6681.06312656,136.195892908,0.998593856924,0.0,0.161632984746,0.0294377600426,2.25967506299,39.1512228445,220.440348132,12.3242997995,
2020-03-26,6716.44054866,138.361557339,0.998482708357,0.0,0.1750191156,0.0307272379519,2.29513767583,40.1605970021,226.823127194,13.217610619,
2020-03-27,6469.79813509,133.937940192,1.01331808162,0.0,0.176195359424,0.0293014542177,2.17497064272,38.9184757615,217.583343586,12.5232566344,
2020-03-28,6242.1938684,130.986494884,0.999703768629,0.0,0.17578285395,0.0297710333219,2.13671106415,38.8737580011,214.224668496,12.1931128142,
2020-03-29,5922.0431227,125.583730441,1.00196280427,0.0,0.163829162516,0.0282486376257,2.0251682317,37.3325425574,206.463493711,11.4412208807,
2020-03-30,6429.84193389,132.904538063,1.0065341672,0.0,0.172170851945,0.0298732104472,2.15332009294,39.1382890399,221.538097287,12.2868431068,
2020-03-31,6438.64476637,133.593565057,1.0030270881,0.0,0.174563208434,0.0305529734928,2.27034352804,39.2991017235,219.627597016,12.5816060263,
2020-04-01,6606.77626829,135.634552336,1.00474595599,0.0,0.175322658152,0.0308548393049,2.27825969784,39.3808127935,224.020947315,12.741603334,
2020-04-02,6793.62459642,142.029147631,1.00071677758,0.0,0.178640457396,0.0319844149349,2.30170919561,39.8741666511,232.652792294,13.0666389208,
2020-04-03,6733.3873906,142.091309874,1.00171157833,0.0,0.179466924679,0.0322948802499,2.30506691059,40.3591350365,235.8133442,13.3730077272,
2020-04-04,6867.52731596,145.219384622,1.00411338731,0.0,0.181732276433,0.0325047623772,2.32621311615,40.6755571071,238.819328874,13.8245278976,
2020-04-05,6791.12944093,143.54664871,1.00284960641,0.0,0.179405802747,0.032002797399,2.27732501935,40.6701392662,231.997981002,13.7341162681,
2020-04-06,7271.7811527,169.135884595,0.99283260561,0.0,0.195506018383,0.0356163329111,2.51341430525,44.3911219816,255.919511453,15.084521378,
2020-04-07,7176.41450049,165.101942525,0.998628649757,0.0,0.192092800428,0.0351369006695,2.71798532016,44.6679293023,252.057325156,14.6815472905,
2020-04-08,7334.09845346,172.641733789,0.999123620707,0.0,0.200868976191,0.0363138522165,3.13904085894,46.3198586605,266.23972087,15.0560764992,
2020-04-09,7302.0895105,170.807147486,1.00346529351,0.0,0.198256806703,0.0361983440031,3.32169362717,46.384979059,257.481594659,15.0626037604,
2020-04-10,6865.49337195,158.412448608,1.00079281616,0.0,0.187464065745,0.0332154746972,3.2170997132,42.2698123485,233.090819445,13.7377235199,
2020-04-11,6859.08296343,158.216023679,0.998115802892,0.0,0.188063403254,0.0333540381433,3.28231322095,42.319097694,232.053441721,13.8042878648,
2020-04-12,6971.09159108,161.142420145,1.00816861278,0.0,0.190134754191,0.0338057860508,3.46261158558,42.4502856975,235.791957147,14.3751106032,
2020-04-13,6845.03769683,156.279549094,1.00032697963,0.0,0.187732172419,0.0331066159232,3.36980461449,41.2043423418,223.851903451,15.0344265725,
2020-04-14,6842.42786097,157.596395681,0.996805687457,0.0,0.18533531093,0.0329739296371,3.23689150998,41.0538422628,221.970342574,15.5250761413,
2020-04-15,6642.10989286,153.286892905,0.999528596749,0.0,0.181269596236,0.0318632556451,3.12901549305,39.5890692899,215.50687116,14.5939273296,
2020-04-16,7116.80421777,172.157382821,1.00271917492,0.0,0.190104355588,0.0344083532515,3.46864769095,42.6890194035,235.592781416,15.7027298687,
2020-04-17,7096.18465879,171.638582707,1.00674172291,0.0,0.1902016746,0.0345734424368,3.47704575114,42.7450355182,233.619505432,15.7350827281,
2020-04-18,7257.66485847,186.914005844,1.00077737696,0.0,0.194924681287,0.0365531114401,3.78345863063,44.3628974365,243.079002174,16.59317347,
2020-04-19,7189.42482356,181.614959142,1.00770371303,0.0,0.190859076977,0.035816107082,3.63756829401,42.6347509363,233.588790062,16.1399317354,
2020-04-20,6881.95869275,172.297157575,1.00480395122,0.0,0.183490041082,0.034176622865,3.4583273921,40.8283842376,221.568278298,15.0854032564,
2020-04-21,6880.32347375,172.737700531,1.00645598374,0.0,0.18432813338,0.0346999018761,3.47627879319,41.0401417473,221.747430233,15.2057722139,
2020-04-22,7117.20747869,182.599574801,1.00091062551,0.0,0.187970355392,0.0365594682703,3.67881460748,41.8874130999,233.299845414,15.6931603158,
2020-04-23,7429.72464927,185.028670833,0.997692026052,0.0,0.191710923726,0.0406053327674,3.72501038988,42.9372154634,236.595951751,16.0062085509,
2020-04-24,7550.90102725,189.236941873,1.0079324408,0.0,0.193664915362,0.0418675423855,3.80479521733,44.8104520943,239.768689388,16.0164188155,
2020-04-25,7569.93603405,195.515300681,1.00467964944,0.0,0.195053678832,0.0424082457075,3.80308827669,44.7149101045,239.717868326,16.3054179427,
2020-04-26,7679.86720422,197.317530184,1.00031229565,0.0,0.196805286943,0.0458787223529,3.71677783666,44.6890881105,246.265575069,16.3837679322,
2020-04-27,7795.60083451,197.2247212,1.00409050041,0.0,0.197978158319,0.046600901072,3.64189852047,44.7100643154,243.271647817,16.4632138489,
2020-04-28,7807.05845106,198.415382994,1.00782215705,0.0,0.215484046432,0.0471952226928,3.6753246262,46.0287034397,243.700992754,16.4442855297,
2020-04-29,8801.03776688,216.968223855,1.00812253892,0.0,0.227432449971,0.0516953796585,3.90606858753,49.1813018894,257.492441278,17.4937742421,
2020-04-30,8658.55417975,207.602055895,1.00511225541,0.0,0.212760618603,0.0478459434213,3.7204767341,46.7140196635,249.842958458,17.0339756262,
2020-05-01,8864.76680793,214.219106382,1.00813682014,0.0,0.219247692092,0.0512597432564,3.78318449908,47.7917032671,257.228250417,17.5649923147,
2020-05-02,8988.5962069,215.32538422,1.00347801219,0.0,0.223913811714,0.051014220579,3.82218268577,49.458046124,261.978979142,17.5849033293,
2020-05-03,8897.46850985,210.93315693,1.00350799137,0.0,0.21941428372,0.0489288436211,3.72216936462,48.2671574737,252.544480428,17.1262992614,
2020-05-04,8912.65460539,208.174010942,1.00610863759,0.0,0.218963313496,0.0496639436111,3.76790040829,47.4734928621,245.469766539,17.1007548696,
2020-05-05,9003.07017834,206.774404531,1.00085608392,0.0,0.216462642788,0.0493576863766,3.68769292811,46.7872593824,244.592321198,16.9197753587,
2020-05-06,9268.76208066,204.055782253,1.01793072228,0.0,0.215210289685,0.049766576133,3.63645774876,45.942866373,245.81610931,16.6570452672,
2020-05-07,9951.5187451,212.289405787,1.00289480838,0.0,0.218917300725,0.0511057858141,3.75401776257,47.3301149861,252.66129045,17.0131988185,
2020-05-08,9842.66636785,212.991579806,1.00376439784,0.0,0.219827198272,0.0523033534591,3.82210862952,47.8822184783,261.440801644,17.2414760848,
2020-05-09,9593.89673363,211.600123566,1.00481814297,0.0,0.216902232383,0.0517360244973,4.04032064429,47.2741842844,266.13729455,16.9359598502,
2020-05-10,8756.43114193,188.599570436,1.00105466206,0.0,0.198175896353,0.0476768234799,3.76132528792,42.3676275585,232.797886002,15.2956692994,
2020-05-11,8601.79620238,185.91283695,0.998363731518,0.0,0.194063836854,0.04810786086,3.58506515309,41.699963956,234.954588786,15.0975447952,
2020-05-12,8804.47781074,189.312502269,1.00073452458,0.0,0.197637349849,0.050421199457,3.69237351086,42.1118797172,233.119667742,15.741053783,
2020-05-13,9269.98770576,199.193283428,1.00023176444,0.0,0.201480323379,0.0514722658517,3.76042427041,43.1345594842,239.160133204,16.1388775232,
2020-05-14,9733.72147137,202.949100772,0.998860373157,0.0,0.203129220795,0.0508904890348,3.7993870471,43.9453353481,241.856794431,16.3577997595,
2020-05-15,9328.19722645,195.622658341,1.00397150434,0.0,0.198910817642,0.050462620935,3.67465312632,42.8339813618,235.513959567,15.7543744975,
2020-05-16,9377.0140257,200.677118596,1.00019363058,0.0,0.200031841089,0.0509315317966,3.76009465713,43.2128966229,236.646014964,16.0517809535,
2020-05-17,9670.73937122,207.158694333,1.00158965874,0.0,0.201255188716,0.0513433440503,3.78432946314,43.6408354331,241.192069936,16.3146457438,
2020-05-18,9726.5748149,214.525055208,1.00135052978,0.0,0.205176388912,0.0542520108988,3.88534596734,45.201073971,247.825297776,16.6362642954,
2020-05-19,9729.0379192,213.451110911,0.996018515681,0.0,0.204027792172,0.0564489689099,3.92247644792,45.3836115033,245.932430004,17.1546641936,
2020-05-20,9522.98115678,210.096735593,0.998948040593,0.0,0.201707161556,0.0568751616696,4.07104932039,44.1721261146,239.522747543,16.8880260198,
2020-05-21,9081.76202252,199.883605552,1.00200143319,0.0,0.195509412286,0.0522461148492,3.84775124303,42.7427016799,228.395904953,16.1223805709,
2020-05-22,9182.57751787,207.169194624,1.00228700766,0.0,0.200343234125,0.0558333393204,4.07028234287,44.2075809597,234.503191086,16.6395935351,
2020-05-23,9209.28742769,208.694402844,1.00553773442,0.0,0.198856234449,0.0553217636501,3.95506070649,44.0331175953,234.977354607,16.5881934586,
2020-05-24,8790.36800074,202.370350969,1.00108916723,0.0,0.195431456294,0.0526414253641,3.83632223383,42.4488927532,224.832204427,16.0834377111,
2020-05-25,8906.93476142,205.319750096,1.00319929718,0.0,0.197327143522,0.0540110664938,3.8699333588,42.946129806,230.563828162,16.4009066208,
2020-05-26,8835.05306073,201.902309998,0.998007784136,0.0,0.193974566348,0.0534302336459,3.8362774238,42.4320573872,227.220872505,16.2125482449,
2020-05-27,9181.01794762,208.863429364,1.00455422438,0.0,0.197857235417,0.0551826354716,3.85770281499,43.8614325848,233.520944951,16.493283518,
2020-05-28,9525.7510947,219.840431324,1.00115253314,0.0,0.200594747436,0.0645591743694,4.0253505601,44.7586991888,239.407538679,17.0593391915,
2020-05-29,9439.12439045,220.675124275,1.0033548532,0.0,0.198348212955,0.0646603612483,3.9865942638,44.6524651388,238.148342116,17.0416286654,
2020-05-30,9700.41407169,242.345590189,1.00040344572,0.0,0.206219635661,0.0769576540888,4.16844941654,47.5386308694,251.299528154,17.7434177496,
2020-05-31,9461.05891806,230.975700856,0.998033299294,0.0,0.202905550853,0.0743519570904,4.12993788412,45.5918862062,239.877023582,17.0404718891,
2020-06-01,10167.2681012,246.991760327,1.00112129702,0.0,0.210249192897,0.0811678316136,4.38064231768,48.1252314129,255.352182893,17.9149410171,
2020-06-02,9529.80414872,237.219061533,0.997523808621,0.0,0.202764320952,0.0784560921906,4.38683382645,45.9235168753,249.053229427,17.2393039016,
2020-06-03,9656.71776526,244.179324047,1.00000600547,0.0,0.203663381355,0.0854387566928,4.49072942955,47.1728944419,252.063618337,17.5454054085,
2020-06-04,9800.63659532,244.426387575,1.00250901436,0.0,0.204981596199,0.0890000313808,4.4330196319,47.6375950009,256.684812417,17.5658749198,
2020-06-05,9665.53278908,241.221991758,1.00302614981,0.0,0.204091960958,0.0854419832809,4.37743733626,47.0531461102,256.755407357,17.6887861204,
2020-06-06,9653.67926335,241.931320121,0.99930314088,0.0,0.203142205892,0.0860258289266,4.34262345841,46.7319576399,253.270157492,17.5359351518,
2020-06-07,9758.8524174,245.167259144,1.00301364456,0.0,0.2034492854,0.0866543194683,4.34993311613,46.6680020423,254.335148456,17.4470349302,
2020-06-08,9771.48948366,246.309898559,1.00213736155,0.0,0.203771160051,0.0864299864835,4.45783045801,46.4739739567,255.118302166,17.3930304923,
2020-06-09,9795.70019463,244.911453825,1.00346867559,0.0,0.202012696369,0.0834066623974,4.45014881023,46.0694141316,255.304414065,17.4353774575,
2020-06-10,9870.09445278,247.444943732,1.0014363284,0.0,0.202938178294,0.0835305981645,4.42030134112,46.679975955,257.252598644,17.4104681341,
2020-06-11,9321.78129819,231.702669421,1.00060065276,0.0,0.190180143058,0.0753601589668,3.97121157817,43.5147089885,236.437293106,16.308925918,
2020-06-12,9480.84378943,237.493210284,1.00311547737,0.0,0.193943060616,0.0795544573223,4.09094190831,44.8280540657,242.238781284,16.6691397933,
2020-06-13,9475.27733834,238.908842797,1.00207842426,0.0,0.193106090694,0.0790281311341,4.1146527263,45.0945597014,241.161157076,16.8237349233,
2020-06-14,9386.78789214,234.114695213,1.00544714944,0.0,0.191616885273,0.0767477533963,3.9550131935,44.0845262782,238.761959163,16.6562429094,
2020-06-15,9450.70198692,229.928901759,1.00217816088,0.0,0.193073630719,0.0783867983011,3.9339029521,43.9142947576,236.271774125,16.3848018021,
2020-06-16,9538.0243743,234.416174104,1.0003326647,0.0,0.191306860259,0.0790733046208,4.04871403214,43.8772572304,237.528767728,16.4219567393,
2020-06-17,9480.25536624,233.028279483,1.00037227043,0.0,0.193443021032,0.0834452296118,4.16366939942,44.0323571468,240.453634721,16.4025429463,
2020-06-18,9411.84046197,232.101162633,1.00201803165,0.0,0.190957333523,0.0821735928407,4.16898037159,43.5601306725,236.962378896,16.2085904276,
2020-06-19,9288.01871603,227.138289785,0.993829194465,0.0,0.186789952279,0.0796027706016,4.07996192595,42.6798340597,232.331212172,15.907085901,
2020-06-20,9332.340762,229.274256792,0.998884328326,0.0,0.1885001778,0.079338700838,4.17076968086,43.3468148986,231.904546207,16.0475589918,
2020-06-21,9303.62971409,228.989820504,1.00136323804,0.0,0.185609893015,0.0784754540928,4.18914951589,43.0874430406,231.286697469,16.0012260863,
2020-06-22,9648.71760979,242.53319314,0.997925419049,0.0,0.189272191859,0.0836098121214,4.46793424323,44.1880040047,239.789694758,16.4752892204,
2020-06-23,9629.65836578,244.142144306,1.00303775979,0.0,0.188679897278,0.0829498233073,4.80625153055,44.1792795826,240.808461298,16.4225682585,
2020-06-24,9313.61034868,235.772462091,1.00030309769,0.0,0.184271798756,0.0825829804376,4.71901690789,42.8438267545,233.155790206,16.0267592132,
2020-06-25,9264.81304308,232.944486695,1.00010205352,0.0,0.183569649345,0.081690937263,4.81420623271,42.5635312669,232.413614589,15.9227088373,
2020-06-26,9162.91760386,229.66803925,0.998956294926,0.0,0.18267137973,0.0805609835065,4.68080532,43.3207845604,230.107698974,15.7492235215,
2020-06-27,9045.39095672,222.959785939,1.00403113502,0.0,0.176850592161,0.0776785787335,4.42655159206,41.5555597068,218.408914596,15.1852535368,
2020-06-28,9143.58219104,225.347168434,1.00251459355,0.0,0.177692292015,0.0803918425333,4.56348330297,41.4082684808,222.712215914,15.4200889433,
2020-06-29,9190.85446467,228.194866701,1.00198445804,0.0,0.177959462798,0.0838697012471,4.61792961708,41.851033724,225.197027766,15.5052320691,
2020-06-30,9137.99340026,226.314997358,0.999904214285,0.0,0.175870468496,0.0831164408688,4.56918884534,41.467792031,221.991689288,15.4135822071,
2020-07-01,9228.32559024,231.113421712,1.0015614595,0.0,0.176975855399,0.0959538630809,4.6982559425,41.6992451626,223.686427051,15.829460118,
2020-07-02,9123.41015432,229.392201582,1.01571822131,0.0,0.177244188332,0.0943259099652,4.84661758761,41.485733934,222.303766981,15.5384898706,
2020-07-03,9087.30391103,225.387063259,0.999521222745,0.0,0.176335689964,0.0965380671578,4.74416675769,41.2051361781,221.562528309,15.2919624467,
2020-07-04,9132.48795051,229.074112293,1.00107760639,0.0,0.177983880799,0.0999522622277,4.80455774639,42.0665336798,225.327677471,15.5529808119,
2020-07-05,9073.94286936,227.664598709,0.998898776028,0.0,0.177016972472,0.0982106736252,4.74216975654,41.5980741734,221.843271094,15.4802263742,
2020-07-06,9375.47475925,241.510225122,1.00023630799,0.0,0.188566907389,0.105221486463,5.36505324954,43.9634934418,241.632089138,16.2967708748,
2020-07-07,9252.27750386,239.075528329,0.999207011783,0.0,0.184787358864,0.117553756417,5.71281669518,43.318246803,237.146732783,16.7702262987,
2020-07-08,9428.3330848,246.670015358,0.999859542609,0.0,0.20469235023,0.129907734104,6.4757248657,45.2007464992,243.230214853,17.2276583857,
2020-07-09,9277.96790642,243.015967829,1.00307483081,0.0,0.202909652203,0.124293169578,6.10431067611,44.537455499,238.855848224,16.8848686552,
2020-07-10,9278.8078672,240.984985207,0.999985510241,0.0,0.198652286566,0.118316266699,6.13847501911,44.2461161011,237.920241902,17.2612523389,
2020-07-11,9240.34632654,239.45817693,1.00105180414,0.0,0.201197430732,0.125214055252,6.11968689405,44.6770783243,236.66222115,17.6221791972,
2020-07-12,9276.49985018,242.131695235,0.998633962736,0.0,0.20053799084,0.126783273744,7.30918343923,44.6361015957,236.769052305,18.2365449266,
2020-07-13,9243.61385509,239.60458484,0.999551658915,0.0,0.198575132317,0.124156084263,7.18229113679,43.9197957494,232.428653081,18.4095644743,
2020-07-14,9243.21341642,240.211494177,0.99904599072,0.0,0.198809203832,0.13196290419,8.10346502274,43.8028646234,230.00789623,18.0829088988,
2020-07-15,9192.83736784,238.423526948,0.999443617216,0.0,0.197110850834,0.130369480222,8.64312278989,43.2789554995,227.271518896,17.5912157379,
2020-07-16,9132.22786293,233.640883013,0.999980058469,0.0,0.194047669303,0.12592213933,8.3377062817,42.0354372418,224.015844949,17.1438418364,
2020-07-17,9151.39223963,232.773085613,0.999616394765,0.0,0.194280959524,0.122486038117,8.28039298044,41.9128156487,222.807759369,17.0849743473,
2020-07-18,9159.03990531,235.483805219,0.998795084867,0.0,0.1993410089,0.122477453213,7.95927977001,42.4258660428,224.252894526,17.1267109968,
2020-07-19,9185.81691242,238.487523715,0.998352041638,0.0,0.199134968126,0.123711633463,8.065189986,42.5527285593,227.096441842,17.9557793552,
2020-07-20,9164.2313647,236.153167708,1.00060184562,0.0,0.195065154685,0.117924214007,7.27298279968,41.9758095397,222.754315765,17.4847088088,
2020-07-21,9374.88752808,245.01672849,0.998894347918,0.0,0.198988466882,0.122964914267,7.28157682076,43.6161484436,229.562052147,17.7154081381,
2020-07-22,9525.36344997,262.190656292,1.00087724244,0.0,0.203342161146,0.123922275172,7.46697514345,44.9361162149,238.695032264,18.0919078214,
